date,costliness,costly,debtor,default,depression,isPartial
2011-08-26,0,1,1,63,57,False
2011-08-27,0,1,1,53,51,False
2011-08-28,0,2,1,48,50,False
2011-08-29,0,1,1,61,62,False
2011-08-30,0,1,1,76,62,False
2011-08-31,0,1,1,76,62,False
2011-09-01,0,1,0,77,67,False
2011-09-02,0,1,1,65,74,False
2011-09-03,0,1,0,54,48,False
2011-09-04,0,1,1,47,56,False
2011-09-05,0,1,1,55,63,False
2011-09-06,0,1,1,76,69,False
2011-09-07,0,0,2,72,69,False
2011-09-08,0,1,1,76,59,False
2011-09-09,0,1,1,100,55,False
2011-09-10,0,1,1,58,48,False
2011-09-11,0,1,0,45,51,False
2011-09-12,0,1,1,75,72,False
2011-09-13,0,1,1,79,67,False
2011-09-14,0,1,1,78,67,False
2011-09-15,0,1,1,70,59,False
2011-09-16,0,1,0,79,63,False
2011-09-17,0,1,1,54,46,False
2011-09-18,0,2,1,53,61,False
2011-09-19,0,1,1,66,73,False
2011-09-20,0,1,2,78,69,False
2011-09-21,0,1,1,76,63,False
2011-09-22,0,1,1,78,71,False
2011-09-23,0,1,1,67,63,False
2011-09-24,0,1,0,57,52,False
2011-09-25,0,1,0,51,66,False
2011-09-26,0,0,1,69,72,False
2011-09-27,0,0,2,79,75,False
2011-09-28,0,1,1,73,72,False
2011-09-29,0,1,1,75,70,False
2011-09-30,0,0,1,73,62,False
2011-10-01,0,0,1,53,57,False
2011-10-02,0,0,0,54,64,False
2011-10-03,0,1,1,70,67,False
2011-10-04,0,1,1,71,70,False
2011-10-05,0,1,1,74,71,False
2011-10-06,0,1,1,76,65,False
2011-10-07,0,1,1,71,65,False
2011-10-08,0,1,1,51,46,False
2011-10-09,0,1,1,47,60,False
2011-10-10,0,1,1,72,75,False
2011-10-11,0,1,1,73,80,False
2011-10-12,0,1,2,67,74,False
2011-10-13,0,1,2,73,72,False
2011-10-14,0,1,1,73,59,False
2011-10-15,0,0,1,51,48,False
2011-10-16,0,1,1,50,67,False
2011-10-17,0,0,1,73,75,False
